tos1a
openloop
20
50
2016-03-30 06:27:46
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
24.94,24.71,0.3098,24.70,-0.5093,0.00,0.0000,0.06,0.4364,0.12,0.00,0.04,5.1810,4045.68,5.6786
24.94,24.70,0.2739,24.70,1.2010,0.00,0.0000,0.06,-0.5315,0.11,0.00,0.04,5.1773,4045.70,-6.9277
24.94,24.70,0.3060,24.70,0.4816,0.00,0.0000,0.06,-0.2778,0.11,0.00,0.04,5.1810,4045.44,7.5993
24.94,24.70,-0.3255,24.70,-0.3627,0.00,0.0000,0.06,0.1998,0.11,0.00,0.05,5.1692,4045.80,4.0043
24.94,24.70,0.3913,24.69,1.3352,0.00,0.0000,0.06,0.0964,0.11,0.00,0.05,5.1744,4045.54,-4.3741
24.94,24.69,-0.1727,24.69,0.3386,0.00,0.0000,0.06,-0.3252,0.11,0.00,0.04,5.1832,4045.98,12.7020
24.94,24.69,-0.5382,24.69,0.3732,0.00,0.0000,0.06,-0.2565,0.12,0.00,0.04,5.1766,4046.00,-20.9392
24.94,24.68,0.5067,24.69,0.5671,0.00,0.0000,0.06,-0.2207,0.11,0.00,0.05,5.1714,4045.11,21.4235
24.88,24.68,-0.6584,24.68,-0.3246,0.00,0.0000,0.06,-0.0631,0.12,0.00,0.04,5.1802,4046.15,11.0183
24.88,24.68,-0.3248,24.69,-0.4540,0.00,0.0000,0.06,0.2682,0.11,0.00,0.04,5.1839,4045.81,-6.5912
24.88,24.68,0.6171,24.69,1.4061,0.00,0.0000,0.06,-0.3557,0.12,0.00,0.04,5.1795,4046.14,11.5805
24.88,24.67,-0.9172,24.68,-1.8084,0.00,0.0000,0.06,0.2340,0.11,0.00,0.05,5.1692,4046.49,-4.9569
